name,barcode,normalized_name,cluster_id,true_category,predicted_category,confidence,method_used,approach2_prediction,approach2_confidence,approach4_prediction,approach4_confidence
API subscription,BC974947794,api subscription,6,,Services,0.8901743525266648,agreement,Services,0.7171002388000488,Services,0.6523987650871277
lounge chair,BC702549133,lounge chair,19,Furniture,Furniture,1.0,agreement,Furniture,0.7109699845314026,Furniture,0.8558123707771301
Office 365 E3,BC986594254,office 365 e3,6,,Services,0.6465195107460022,semantic_conf,Services,0.7183550119400024,Technology,0.6275325417518616
skrivbord Model X-438,BC119744516,skrivbord model x-438,1,,Furniture,0.7859202587604524,agreement,Furniture,0.7008317708969116,Furniture,0.5082763195037842
Herman Miller fabric sedia,BC708491359,herman miller fabric sedia,14,,Furniture,0.868988174200058,agreement,Furniture,0.7071980237960815,Furniture,0.629706859588623
sofá,BC821283444,sofa,11,Furniture,Furniture,1.0,agreement,Furniture,0.7088946342468261,Furniture,0.9882047176361084
service agreement - Refurbished,BC936560721,service agreement - refurbished,15,,Services,1.0,agreement,Services,0.7231318354606628,Services,0.9458505511283875
диван,BC778812730,диван,11,Furniture,Furniture,0.6346925354003906,semantic_conf,Furniture,0.7052139282226562,Services,0.4850142002105713
desk,BC350175561,desk,3,Furniture,Furniture,1.0,agreement,Furniture,0.7247763991355896,Furniture,0.936634361743927
reception sofa,BC665646221,reception sofa,5,Furniture,Furniture,1.0,agreement,Furniture,0.7146384954452514,Furniture,0.9645913243293762
ERP system annual,BC349978373,erp system annual,4,,Services,0.6346060073375701,semantic_conf,Services,0.7051177859306335,Technology,0.6577461361885071
network support,BC817539340,network support,13,Services,Services,0.8696436905860901,agreement,Services,0.7229591369628906,Services,0.6149542331695557
sofá,BC921879587,sofa,11,Furniture,Furniture,1.0,agreement,Furniture,0.7088946342468261,Furniture,0.9882047176361084
lounge chair,BC509715619,lounge chair,19,Furniture,Furniture,1.0,agreement,Furniture,0.7109699845314026,Furniture,0.8558123707771301
sofa,BC126749178,sofa,11,Furniture,Furniture,1.0,agreement,Furniture,0.7088946342468261,Furniture,0.9888992309570312
taask chair,BC509682018,taask chair,14,Furniture,Furniture,1.0,agreement,Furniture,0.7119576215744019,Furniture,0.877249002456665
black counch,BC591759000,black counch,19,Furniture,Furniture,0.9163364052772522,agreement,Furniture,0.7019236087799072,Furniture,0.70782470703125
Office 365 subscription,BC332866519,office 365 subscription,6,,Services,0.6490540051460266,semantic_conf,Services,0.7211711168289184,Technology,0.5932755589485168
Workstation WS-Pro,BC746716453,workstation ws-pro,8,,Technology,0.8790684336423873,agreement,Technology,0.7082632541656493,Technology,0.6441497206687927
security support basic,BC670866707,security support basic,13,Services,Services,0.9126081955432891,agreement,Services,0.7203742504119872,Services,0.6836383581161499
Kimball reception sofa,BC924913247,kimball reception sofa,5,,Furniture,1.0,agreement,Furniture,0.7116328716278075,Furniture,0.9777796864509583
소프트웨어,BC466990085,소프트웨어,2,Services,Furniture,0.8048413535952568,agreement,Furniture,0.6997137784957885,Furniture,0.5385036885738372
plastic cadeira,BC937649523,plastic cadeira,14,Furniture,Furniture,0.7726370441913605,agreement,Furniture,0.708403754234314,Furniture,0.4802686214447021
servicio de internet,BC814298538,servicio de internet,7,Services,Services,1.0,agreement,Services,0.7200662732124328,Services,0.9338756799697876
Herman Miller Chair Model C-300,BC531168733,herman miller chair model c-300,14,,Furniture,1.0,agreement,Furniture,0.7084962844848632,Furniture,0.9692318439483643
ITSM service,BC496284441,itsm service,7,,Services,0.9627088624238967,agreement,Services,0.7217850804328918,Services,0.759305477142334
стол Model Pro-901,BC385417366,стол model pro-901,1,,Furniture,0.7901922655105591,agreement,Furniture,0.7026249647140503,Furniture,0.5130554437637329
CDN SERVICE,BC744154611,cdn service,7,,Services,1.0,agreement,Services,0.7202364921569824,Services,0.982368528842926
OneDrive storage annual agreement,BC879394493,onedrive storage annual agreement,15,,Technology,0.7126787602901459,zeroshot_fallback,Services,0.7256823778152466,Technology,0.7918652892112732
office sofa,BC440096507,office sofa,5,Furniture,Furniture,1.0,agreement,Furniture,0.7131940364837646,Furniture,0.9846997857093811
premium seet,BC264013159,premium seet,14,Furniture,Furniture,0.9105111831426621,agreement,Furniture,0.7054630160331726,Furniture,0.6953234195709228
divan,BC659568869,divan,11,Furniture,Furniture,1.0,agreement,Furniture,0.7053631782531737,Furniture,0.9006837606430054
seet,BC244816382,seet,19,Furniture,Furniture,0.808090195953846,agreement,Furniture,0.7063820958137512,Furniture,0.5368335902690887
phone support,BC779937154,phone support,13,Services,Services,1.0,agreement,Services,0.7239227056503296,Services,0.8515549898147583
mesh cabnet,BC548108259,mesh cabnet,16,Furniture,Furniture,0.7865641289949417,agreement,Furniture,0.712817895412445,Furniture,0.49728076457977294
Anti-virus per device,BC988651295,anti-virus per device,17,,Technology,0.8214462995529175,zeroshot_high_conf,Services,0.7173869848251344,Technology,0.8214462995529175
business computer,BC283486349,business computer,9,Technology,Technology,1.0,agreement,Technology,0.7178234815597534,Technology,0.8518314361572266
hardware maintenance,BC317228954,hardware maintenance,13,Services,Services,0.8693663060665131,agreement,Services,0.7155197858810425,Services,0.6219668388366699
Adobe CC All Apps standard,BC493369637,adobe cc all apps standard,6,,Technology,0.7069168388843536,zeroshot_fallback,Services,0.7158764719963073,Technology,0.7854631543159485
Ofice 365,BC198682372,ofice 365,6,,Services,0.6464881396293639,semantic_conf,Services,0.7183201551437377,Technology,0.553628784418106
mini PC Gen 3,BC873309842,mini computer gen 3,9,,Technology,1.0,agreement,Technology,0.7134828567504883,Technology,0.9428735971450806
standing desk,BC487541399,standing desk,3,Furniture,Furniture,1.0,agreement,Furniture,0.7232511043548584,Furniture,0.836651623249054
SaaS subscription volume license,BC733830783,saas subscription volume license,15,,Services,0.9363001871109009,agreement,Services,0.7264917612075805,Services,0.7139700651168823
gray schreibtisch Model X-327,BC634323575,gray schreibtisch model x-327,1,,Furniture,0.8377577131986618,agreement,Furniture,0.6987319469451905,Furniture,0.5901260733604431
컴퓨터,BC602935000,컴퓨터,2,Technology,Furniture,0.8168576946854591,agreement,Furniture,0.7009413003921509,Furniture,0.5557628452777862
16GB RAM Computer,BC164542674,16gb ram computer,9,,Technology,1.0,agreement,Technology,0.7138968229293823,Technology,0.9500055313110352
deluxe height adjustable desk,BC713119661,deluxe height adjustable desk,3,Furniture,Furniture,1.0,agreement,Furniture,0.7162433981895446,Furniture,0.8425981402397156
Teknion armoire,BC427413432,teknion armoire,21,,Furniture,0.7177418589591981,zeroshot_fallback,Technology,0.7022236108779908,Furniture,0.7974909543991089
Reception Sofa RS-100,BC840447097,reception sofa rs-100,5,,Furniture,1.0,agreement,Furniture,0.7111149907112121,Furniture,0.9867373704910278
ergonomic chair,BC324130818,ergonomic chair,14,Furniture,Furniture,0.9709041422605514,agreement,Furniture,0.7147392272949219,Furniture,0.7789594531059265
service agreement,BC128008008,service agreement,15,Services,Services,1.0,agreement,Services,0.7281507015228271,Services,0.9744166135787964
metal computer desk,BC779580831,metal computer desk,3,Furniture,Furniture,0.9281844931840897,agreement,Furniture,0.7218971371650695,Furniture,0.7060790061950684
1080p Monitor quiet,BC786031600,1080p monitor quiet,12,,Technology,0.964708536863327,agreement,Technology,0.702035129070282,Technology,0.7821318507194519
office sofa,BC538719265,office sofa,5,Furniture,Furniture,1.0,agreement,Furniture,0.7131940364837646,Furniture,0.9846997857093811
chaise Model X-195,BC750637748,chaise model x-195,1,,Furniture,1.0,agreement,Furniture,0.7034771680831909,Furniture,0.9630211591720581
인터넷 서비스 license,BC219483835,인터넷 서비스 license,15,Services,Services,0.7953663840889931,agreement,Services,0.7204064846038818,Services,0.5032341063022613
support contract basic,BC501387022,support contract basic,13,Services,Services,0.940943398475647,agreement,Services,0.7186732053756714,Services,0.7289320230484009
storage cabinet,BC543352165,storage cabinet,16,Furniture,Furniture,0.6435841333866119,semantic_conf,Furniture,0.7150934815406799,Services,0.54937664270401
workstation Model Pro-997,BC836527450,workstation model pro-997,1,,Furniture,0.6330888962745667,semantic_conf,Furniture,0.7034321069717407,Technology,0.5898056030273438
tavolo Model B-891,BC678700154,tavolo model b-891,1,,Furniture,0.8874298202991485,agreement,Furniture,0.7013384342193604,Furniture,0.6639382123947143
Aeron chair,BC546626348,aeron chair,14,,Furniture,1.0,agreement,Furniture,0.7143850803375245,Furniture,0.9250553250312805
work table,BC424620301,work table,10,Furniture,Furniture,1.0,agreement,Furniture,0.7175975322723389,Furniture,0.8424681425094604
copyer,BC663961987,copyer,20,Technology,Furniture,0.6283552587032318,semantic_conf,Furniture,0.6981725096702576,Services,0.6876789093017578
glass seat Model Pro-310,BC699602642,glass seat model pro-310,1,,Furniture,0.993188979625702,agreement,Furniture,0.702263867855072,Furniture,0.8257191777229309
HP ProBook,BC324422284,hp probook,8,,Technology,1.0,agreement,Technology,0.7087082266807555,Technology,0.9005262851715088
Allsteel bureau,BC930888412,allsteel bureau,6,,Services,0.640792350769043,semantic_conf,Services,0.7119915008544921,Furniture,0.6454460620880127
executive chair,BC333203933,executive chair,19,Furniture,Furniture,0.9909160661697388,agreement,Furniture,0.7042161345481872,Furniture,0.8202701210975647
armchair,BC404957218,armchair,19,Furniture,Furniture,1.0,agreement,Furniture,0.7081159949302673,Furniture,0.9523468613624573
SQL Server,BC293028062,sql server,4,,Technology,0.8064653873443604,zeroshot_high_conf,Services,0.7067221522331237,Technology,0.8064653873443604
Windows 10 Pro limited contract,BC634239338,windows 10 pro limited contract,15,,Technology,0.8578737378120422,zeroshot_high_conf,Services,0.7216368436813354,Technology,0.8578737378120422
Azure subscription,BC435418436,azure subscription,6,,Services,0.6451238930225373,semantic_conf,Services,0.7168043255805969,Technology,0.5908599257469177
B&W printer,BC241246317,bw printer,18,,Technology,0.9469037407636643,agreement,Technology,0.7075853109359742,Technology,0.7491896748542786
Internet-Service volume license,BC173955669,internet-service volume license,15,,Services,0.9827452331781388,agreement,Services,0.7297441959381104,Services,0.7821715474128723
iCloud storage,BC506994931,icloud storage,7,,Technology,0.8555589914321899,zeroshot_high_conf,Services,0.7157785654067993,Technology,0.8555589914321899
bookcase Model Pro-320,BC494152254,bookcase model pro-320,1,,Furniture,1.0,agreement,Furniture,0.7013593435287475,Furniture,0.8917542695999146
IKEA Lounge Seating LS-200,BC364404457,ikea lounge seating ls-200,5,,Furniture,1.0,agreement,Furniture,0.7045739650726318,Furniture,0.9827920198440552
SIP trunk monthly,BC333471497,sip trunk monthly,6,,Services,0.8735409206151962,agreement,Services,0.7128520607948303,Services,0.6310570478439331
fabric conference chair,BC158559749,fabric conference chair,14,Furniture,Furniture,0.9746283692121507,agreement,Furniture,0.7102416038513184,Furniture,0.7891866564750671
mobile plan unlimited,BC106174601,mobile plan unlimited,7,Services,Services,0.6463348889350891,semantic_conf,Services,0.7181498765945434,Technology,0.6158108711242676
small executive chair,BC979447956,small executive chair,14,Furniture,Furniture,0.9743943303823471,agreement,Furniture,0.7084265947341919,Furniture,0.7906416058540344
Azure subscription,BC350707551,azure subscription,6,,Services,0.6451238930225373,semantic_conf,Services,0.7168043255805969,Technology,0.5908599257469177
의자 Model X-817,BC438126323,의자 model x-817,1,,Furniture,0.7947588509321213,agreement,Furniture,0.6979286909103394,Furniture,0.5247772336006165
Steelcase desk Model A-702,BC635148365,steelcase desk model a-702,1,,Furniture,1.0,agreement,Furniture,0.7020496606826783,Furniture,0.9678760766983032
dedicated line per user,BC113545781,dedicated line per user,7,Services,Services,0.780444893836975,agreement,Services,0.716824209690094,Services,0.48386024236679076
security support volume license service,BC246698943,security support volume license service,15,Services,Services,1.0,agreement,Services,0.7294694900512695,Services,0.8289913535118103
remote support premium agreement,BC391317298,remote support premium agreement,15,Services,Services,0.8910963124036788,agreement,Services,0.724169397354126,Services,0.6467480063438416
Adobe CC All Apps,BC404007541,adobe cc all apps,6,,Technology,0.7088679313659668,zeroshot_fallback,Services,0.7167768001556396,Technology,0.7876310348510742
executive chair,BC416447391,executive chair,19,Furniture,Furniture,0.9909160661697388,agreement,Furniture,0.7042161345481872,Furniture,0.8202701210975647
inkjet printer certified,BC297543237,inkjet printer certified,18,Technology,Technology,0.9689947313070297,agreement,Technology,0.7053560256958008,Technology,0.7854050993919373
Global deluxe шкаф,BC850282713,global deluxe шкаф,16,,Furniture,0.8175211611390112,agreement,Furniture,0.7100731015205383,Furniture,0.5476517617702483
ordenador,BC806019487,ordenador,9,Technology,Technology,0.646509211063385,semantic_conf,Technology,0.7183435678482055,Furniture,0.5369700253009796
Lounge Seating LS-200 Model C-221,BC454601784,lounge seating ls-200 model c-221,1,,Furniture,1.0,agreement,Furniture,0.6999388933181763,Furniture,0.9134988188743591
Internet-Service,BC521359675,internet-service,7,,Services,0.9399530571699142,agreement,Services,0.721266496181488,Services,0.7248151302337646
iCloud storage,BC986108130,icloud storage,7,,Technology,0.8555589914321899,zeroshot_high_conf,Services,0.7157785654067993,Technology,0.8555589914321899
compter quiet,BC386156035,compter quiet,21,Technology,Technology,0.8442357861995697,agreement,Technology,0.6970059037208558,Technology,0.6018183827400208
skrivbord,BC566531276,skrivbord,10,Furniture,Furniture,0.8003900325298309,agreement,Furniture,0.7081390142440795,Furniture,0.5232302665710449
cabnit,BC711028819,cabnit,16,Furniture,Furniture,0.6372968959808349,semantic_conf,Furniture,0.7081076622009277,Technology,0.4823412537574768
scren,BC281736451,scren,20,Technology,Furniture,0.6245536458492279,semantic_conf,Furniture,0.6939484953880309,Technology,0.49602019786834717
ITSM service unlimited,BC444390192,itsm service unlimited,7,,Services,0.9080843901634216,agreement,Services,0.7193362951278686,Services,0.6777166128158569
office desk,BC662906773,office desk,3,Furniture,Furniture,1.0,agreement,Furniture,0.7266957640647888,Furniture,0.8796947598457336
طابعة backlit,BC197110078,طابعة backlit,18,Technology,Technology,0.6343836307525635,semantic_conf,Technology,0.7048707008361816,Services,0.5351676225662231
QHD Display 2022,BC348053691,qhd display 2022,8,,Technology,1.0,agreement,Technology,0.7008641600608825,Technology,0.9360306859016418
ergonomic chair,BC793627337,ergonomic chair,14,Furniture,Furniture,0.9709041422605514,agreement,Furniture,0.7147392272949219,Furniture,0.7789594531059265
service agreement site license service,BC780631093,service agreement site license service,15,Services,Services,1.0,agreement,Services,0.7319770574569702,Services,0.9792254567146301
IT support license,BC135981405,it support license,13,,Technology,0.8243818283081055,zeroshot_high_conf,Services,0.7167924642562866,Technology,0.8243818283081055
DSL,BC867384519,dsl,7,,Services,0.6417758738994598,semantic_conf,Services,0.7130843043327331,Technology,0.6820215582847595
MS Office,BC889556480,ms office,4,,Services,0.8085317850112915,agreement,Services,0.7073953866958618,Services,0.5364996671676635
Teknion Chair Model C-300,BC185336088,teknion chair model c-300,1,,Furniture,1.0,agreement,Furniture,0.7020443320274353,Furniture,0.89542156457901
szafa,BC594318319,szafa,16,Furniture,Furniture,0.6369187581539154,semantic_conf,Furniture,0.707687509059906,Services,0.540478491783142
photo printer,BC506603082,photo printer,18,Technology,Technology,0.888080703020096,agreement,Technology,0.7122671127319337,Technology,0.6540108919143677
モニター,BC789075603,モニター,0,Technology,Technology,0.6213725137710571,semantic_conf,Technology,0.6904139041900634,Furniture,0.5126240074634552
security software,BC661782298,security software,17,Services,Technology,0.8049353957176208,zeroshot_high_conf,Services,0.7135770201683045,Technology,0.8049353957176208
HP EliteDesk Max,BC623836867,hp elitedesk max,8,,Technology,0.6367626321315765,semantic_conf,Technology,0.7075140357017516,Furniture,0.5141309022903442
كرسي,BC979947812,كرسي,19,Furniture,Furniture,0.6359703075885773,semantic_conf,Furniture,0.7066336750984192,Services,0.5458600401878356
desktop computer gaming,BC950899166,desktop computer gaming,9,Technology,Technology,0.9542271089553833,agreement,Technology,0.7144694209098816,Technology,0.7535722851753235
schrank,BC260610323,schrank,16,Furniture,Furniture,0.819281395971775,agreement,Furniture,0.7106421709060669,Furniture,0.549790745973587
filing cabinet Model C-547,BC774992147,filing cabinet model c-547,1,,Furniture,0.6322522509098053,semantic_conf,Furniture,0.7025025010108947,Services,0.47494891285896296
ultra wide,BC913656416,ultra wide,12,Technology,Technology,0.6355875027179718,semantic_conf,Technology,0.706208336353302,Furniture,0.6393944263458252
خزانة,BC270307732,خزانة,16,Furniture,Furniture,0.6319665098190308,semantic_conf,Furniture,0.7021850109100342,Services,0.4943714261054992
bench,BC847889838,bench,3,Furniture,Furniture,1.0,agreement,Furniture,0.7192148923873901,Furniture,0.9264353513717651
IaaS platform standard,BC516065124,iaas platform standard,7,,Services,0.6402971935272216,semantic_conf,Services,0.7114413261413574,Technology,0.6654801607131958
small HON table,BC107053228,small hon table,10,,Furniture,1.0,agreement,Furniture,0.7154461503028869,Furniture,0.8915996551513672
lounge chair,BC557913296,lounge chair,19,Furniture,Furniture,1.0,agreement,Furniture,0.7109699845314026,Furniture,0.8558123707771301
divan Model Pro-600,BC194269176,divan model pro-600,1,,Furniture,1.0,agreement,Furniture,0.7013253569602966,Furniture,0.9285562038421631
cupboard,BC336859315,cupboard,20,Furniture,Furniture,0.8085382241010666,agreement,Furniture,0.6967347145080566,Furniture,0.5471702456474304
HON workstation,BC142146105,hon workstation,10,,Furniture,0.8989387983083725,agreement,Furniture,0.7144979000091553,Furniture,0.6684848666191101
iCloud storage volume license,BC877817678,icloud storage volume license,15,,Technology,0.8194445371627808,zeroshot_high_conf,Services,0.7278257250785828,Technology,0.8194445371627808
business hours support bundle,BC515026155,business hours support bundle,13,Services,Services,0.9008954137563706,agreement,Services,0.7126743793487549,Services,0.6733185648918152
Knoll basic char,BC160170716,knoll basic char,16,,Furniture,0.821830450296402,agreement,Furniture,0.7063881158828735,Furniture,0.5579664230346679
display,BC285652633,display,20,Technology,Furniture,0.6299599063396454,semantic_conf,Furniture,0.6999554514884948,Services,0.48606615662574765
divan,BC312717408,divan,11,Furniture,Furniture,1.0,agreement,Furniture,0.7053631782531737,Furniture,0.9006837606430054
イス,BC865007974,イス,0,Furniture,Technology,0.6206053054332733,semantic_conf,Technology,0.6895614504814147,Furniture,0.4983836114406585
leather стол,BC765434962,leather стол,14,Furniture,Furniture,0.9039730584621429,agreement,Furniture,0.7089528799057007,Furniture,0.6817749023437499
Global char Model A-429,BC928416590,global char model a-429,1,,Furniture,0.8046323001384735,agreement,Furniture,0.6979736804962158,Furniture,0.5399221658706664
professional lounge chair,BC683708118,professional lounge chair,14,Furniture,Furniture,0.9731160587072372,agreement,Furniture,0.7106901645660401,Furniture,0.786411464214325
Steelcase storage unit,BC918671750,steelcase storage unit,16,,Furniture,0.6420921921730042,semantic_conf,Furniture,0.7134357690811157,Services,0.49969363808631895
fiber internet,BC176927143,fiber internet,7,Services,Technology,0.8222059011459351,zeroshot_high_conf,Services,0.7185782074928283,Technology,0.8222059011459351
bench,BC688574163,bench,3,Furniture,Furniture,1.0,agreement,Furniture,0.7192148923873901,Furniture,0.9264353513717651
phone support annual contract,BC382769127,phone support annual contract,15,Services,Services,0.981922796368599,agreement,Services,0.7243620157241821,Services,0.7862884402275085
software support,BC582537877,software support,13,Services,Services,0.9073846679925918,agreement,Services,0.7252328276634216,Services,0.6707435846328735
soffa Model X-132,BC424100009,soffa model x-132,1,,Furniture,1.0,agreement,Furniture,0.7010871052742005,Furniture,0.9045172929763794
computer,BC637577213,computer,9,Technology,Technology,1.0,agreement,Technology,0.7177815556526184,Technology,0.9595301747322083
Color laser Max,BC949830412,color laser max,18,,Technology,0.8453035980463028,agreement,Technology,0.6980053782463074,Technology,0.6024616956710815
MSP SERVICE,BC123762858,msp service,7,,Services,1.0,agreement,Services,0.7185102939605712,Services,0.9913040399551392
Windows 10 Pro,BC160046549,windows 10 pro,8,,Technology,1.0,agreement,Technology,0.7072822928428649,Technology,0.8480318784713745
deks,BC725084928,deks,3,Furniture,Furniture,0.8631600230932236,agreement,Furniture,0.7160704135894775,Furniture,0.6118680834770203
widescreen,BC700539700,widescreen,12,Technology,Technology,0.8083832442760468,agreement,Technology,0.7000679135322571,Technology,0.5435986161231995
NOC service site license,BC131638762,noc service site license,15,,Services,1.0,agreement,Services,0.7265647888183594,Services,0.8802528381347656
Adoby Creative,BC112277573,adoby creative,6,,Services,0.6412014305591583,semantic_conf,Services,0.7124460339546204,Technology,0.5432115316390991
basic shelf,BC396222040,basic shelf,16,Furniture,Furniture,0.6383499634265899,semantic_conf,Furniture,0.7092777371406555,Services,0.4916220188140869
bureau,BC989516564,bureau,19,Furniture,Furniture,0.8643669146299362,agreement,Furniture,0.7044759154319763,Furniture,0.6253193378448486
external monitor,BC839170893,external monitor,12,Technology,Technology,0.9405489945411682,agreement,Technology,0.7070045828819275,Technology,0.7399938702583313
security software site license,BC211779101,security software site license,15,Services,Services,0.6552012634277344,semantic_conf,Services,0.7280014038085938,Technology,0.6906618475914001
SQL Server limited,BC882206689,sql server limited,4,,Technology,0.6889006018638612,zeroshot_fallback,Services,0.7064898014068602,Technology,0.7654451131820679
all-in-one,BC266457342,all-in-one,8,Technology,Technology,0.8133469611406327,agreement,Technology,0.7012552976608275,Technology,0.5500477194786072
برمجيات,BC208689641,برمجيات,0,Services,Technology,0.6158084642887115,semantic_conf,Technology,0.6842316269874572,Services,0.5530225038528442
office chair,BC947384695,office chair,19,Furniture,Furniture,1.0,agreement,Furniture,0.7109483480453491,Furniture,0.8776630163192749
notebook new,BC626072176,notebook new,8,Technology,Technology,0.8426538932323454,agreement,Technology,0.7052332401275634,Technology,0.5911573648452758
cloud storage,BC571967377,cloud storage,17,Services,Technology,0.6577458322048187,zeroshot_fallback,Services,0.7135866880416871,Technology,0.7308287024497986
モニター,BC661852456,モニター,0,Technology,Technology,0.6213725137710571,semantic_conf,Technology,0.6904139041900634,Furniture,0.5126240074634552
Used IKEA brown sofa,BC120100290,used ikea brown sofa,5,,Furniture,1.0,agreement,Furniture,0.705499243736267,Furniture,0.9881440997123718
Aeron chair,BC698439590,aeron chair,14,,Furniture,1.0,agreement,Furniture,0.7143850803375245,Furniture,0.9250553250312805
ANTI-VIRUS BASIC SUBSCRIPTION,BC712062546,anti-virus basic subscription,17,,Services,0.8329568487405777,agreement,Services,0.7183642506599427,Services,0.5631078243255615
USB printer,BC116121432,usb printer,18,,Technology,1.0,agreement,Technology,0.7101326942443849,Technology,0.9126076102256775
small file cabinet,BC337079167,small file cabinet,16,Furniture,Furniture,0.641234689950943,semantic_conf,Furniture,0.7124829888343811,Services,0.5442665040493011
SOC service per device,BC574819483,soc service per device,7,,Services,1.0,agreement,Services,0.7190484881401061,Services,0.8461794257164001
Dropbox Business,BC374294163,dropbox business,4,,Services,0.8542296332120894,agreement,Services,0.7075118660926818,Services,0.6066875696182251
stol,BC982292061,stol,19,Furniture,Furniture,0.8519350856542588,agreement,Furniture,0.7087568402290344,Furniture,0.601912522315979
i-Mac enterprise v3,BC294020880,i-mac enterprise v3,8,,Technology,0.9939834672212601,agreement,Technology,0.7059144496917724,Technology,0.8232908844947815
BI tool license,BC636784164,bi tool license,15,,Services,0.6524947965145111,semantic_conf,Services,0.7249942183494568,Technology,0.6757765412330627
Herman Miller standard desk chair,BC681544961,herman miller standard desk chair,14,,Furniture,1.0,agreement,Furniture,0.7094046831130981,Furniture,0.950326144695282
phone support,BC527915151,phone support,13,Services,Services,1.0,agreement,Services,0.7239227056503296,Services,0.8515549898147583
Herman Miller workstaton Model C-919,BC485753927,herman miller workstaton model c-919,1,,Furniture,0.787191533446312,agreement,Furniture,0.6988086819648742,Furniture,0.5122552156448364
Color laser,BC473302105,color laser,18,,Technology,0.9371314650774002,agreement,Technology,0.69898601770401,Technology,0.7427546977996826
Photoshop,BC591285126,photoshop,20,,Technology,0.6423337197303772,zeroshot_fallback,Furniture,0.6954296112060546,Technology,0.7137041330337525
MSP service,BC905917946,msp service,7,,Services,1.0,agreement,Services,0.7185102939605712,Services,0.9580250978469849
Brother MFC backlit 2020,BC361015184,brother mfc backlit 2020,8,,Technology,0.8961994731426238,agreement,Technology,0.7021065235137939,Technology,0.6766618967056274
ソファ,BC185852967,ソファ,11,Furniture,Furniture,0.8798196607828142,agreement,Furniture,0.6985572338104248,Furniture,0.6550114750862122
cloud storage,BC624282788,cloud storage,17,Services,Technology,0.6577458322048187,zeroshot_fallback,Services,0.7135866880416871,Technology,0.7308287024497986
cabnit,BC908356009,cabnit,16,Furniture,Furniture,0.6372968959808349,semantic_conf,Furniture,0.7081076622009277,Technology,0.4823412537574768
Global large chiar,BC561779564,global large chiar,21,,Technology,0.6248890829086304,semantic_conf,Technology,0.6943212032318116,Furniture,0.5130634367465973
setee,BC737594123,setee,19,Furniture,Furniture,1.0,agreement,Furniture,0.7035420775413513,Furniture,0.979966402053833
32-inch Screen business grade 2021,BC628276702,32-inch screen business grade 2021,8,,Technology,1.0,agreement,Technology,0.7019010424613952,Technology,0.8430610299110413
sofa,BC849223390,sofa,11,Furniture,Furniture,1.0,agreement,Furniture,0.7088946461677551,Furniture,0.9888992309570312
business computer,BC815858075,business computer,9,Technology,Technology,1.0,agreement,Technology,0.7178234815597534,Technology,0.8518314361572266
IKEA stuhl Model C-908,BC408899514,ikea stuhl model c-908,1,,Furniture,1.0,agreement,Furniture,0.7013008236885071,Furniture,0.9502044320106506
インターネットサービス premium,BC982644252,インターネットサーヒス premium,0,Services,Technology,0.6210678899288178,semantic_conf,Technology,0.6900754332542419,Services,0.514676958322525
white canapé,BC563787397,white canape,19,Furniture,Furniture,0.6315617537498475,semantic_conf,Furniture,0.7017352819442749,Services,0.5898684382438659
IT support volume license,BC646041020,it support volume license,15,,Technology,0.6954870879650116,zeroshot_fallback,Services,0.7257104396820069,Technology,0.7727634310722351
Allsteel cadeira Model B-233,BC713579662,allsteel cadeira model b-233,1,,Furniture,0.9384102094173431,agreement,Furniture,0.700514805316925,Furniture,0.7431932091712952
ITSM service unlimited subscription,BC217377475,itsm service unlimited subscription,7,,Services,0.8575429362058639,agreement,Services,0.7163837432861327,Services,0.6029130816459656
الدعم التقني,BC543502646,الدعم التقني,13,Services,Services,0.8290790057182311,agreement,Services,0.7162171602249146,Services,0.559289002418518
wooden archivador,BC523861817,wooden archivador,2,Furniture,Furniture,0.8394942063093186,agreement,Furniture,0.7021441221237182,Furniture,0.5893854260444641
standard Reception Sofa RS-100,BC349304100,standard reception sofa rs-100,5,,Furniture,1.0,agreement,Furniture,0.7113372206687927,Furniture,0.9828591346740723
Lenovo ThinkCentre professional,BC753278884,lenovo thinkcentre professional,8,,Technology,0.9733567923307419,agreement,Technology,0.7073081731796264,Technology,0.7901638150215149
personal computer certified,BC984379899,personal computer certified,9,Technology,Technology,1.0,agreement,Technology,0.7119490385055542,Technology,0.9160704612731934
maintenance contract,BC900592344,maintenance contract,15,Services,Services,0.953822314143181,agreement,Services,0.7248396635055542,Services,0.7425792813301086
Network printer 2020,BC258567048,network printer 2020,18,,Technology,1.0,agreement,Technology,0.7046468019485475,Technology,0.8716354966163635
deluxe Desk Model D-100,BC330664237,deluxe desk model d-100,1,,Furniture,1.0,agreement,Furniture,0.6998616695404053,Furniture,0.8840830326080322
Microsoft Office professional,BC707191953,microsoft office professional,6,,Services,0.644468092918396,semantic_conf,Services,0.7160756587982178,Technology,0.660593819618225
デスク - Refurbished,BC889382867,テスク - refurbished,8,,Technology,0.6378023421764373,semantic_conf,Technology,0.7086692690849303,Furniture,0.5400227665901184
Office Software premium,BC297713683,office software premium,4,,Services,0.6379662787914275,semantic_conf,Services,0.7088514208793639,Technology,0.6654549837112427
IT support,BC481734198,it support,13,,Technology,0.873793363571167,zeroshot_high_conf,Services,0.7203643798828124,Technology,0.873793363571167
طابعة used v2,BC231148450,طابعة used v2,18,Technology,Technology,0.6339673519134522,semantic_conf,Technology,0.7044081687927246,Services,0.4989798545837402
